employee_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,department,position,hire_date,salary,employment_type,status,manager,notes
EMP0142,First0142,Last0142,emp0142@example.com,0800000142,1992-01-29,male,Addr_0142_HoChiMinh,HoChiMinh,Marketing,Senior,2015-03-23,119943710.00,part-time,on-leave,Manager_0022,demo_data
EMP0143,First0143,Last0143,emp0143@example.com,0800000143,1983-07-22,female,Addr_0143_DaNang,DaNang,Operations,Lead,2025-06-01,1554307993.00,contract,resigned,Manager_0023,demo_data
EMP0144,First0144,Last0144,emp0144@example.com,0800000144,1980-10-12,other,Addr_0144_HaiPhong,HaiPhong,Finance,Manager,2024-05-13,1548312973.00,intern,terminated,Manager_0024,demo_data
EMP0145,First0145,Last0145,emp0145@example.com,0800000145,1985-03-30,male,Addr_0145_CanTho,CanTho,IT,Analyst,2016-07-10,717750472.00,full-time,active,Manager_0025,demo_data
EMP0146,First0146,Last0146,emp0146@example.com,0800000146,1993-04-23,female,Addr_0146_Hue,Hue,HR,Engineer,2025-10-04,286375667.00,part-time,on-leave,Manager_0026,demo_data
EMP0147,First0147,Last0147,emp0147@example.com,0800000147,1999-10-17,other,Addr_0147_NhaTrang,NhaTrang,Support,Specialist,2020-12-04,530302471.00,contract,resigned,Manager_0027,demo_data
EMP0148,First0148,Last0148,emp0148@example.com,0800000148,1999-01-01,male,Addr_0148_VungTau,VungTau,Sales,Staff,2023-11-30,1044161461.00,intern,terminated,Manager_0028,demo_data
EMP0149,First0149,Last0149,emp0149@example.com,0800000149,1988-02-24,female,Addr_0149_BinhDuong,BinhDuong,Marketing,Senior,2020-10-16,278494185.00,full-time,active,Manager_0029,demo_data
EMP0150,First0150,Last0150,emp0150@example.com,0800000150,2004-09-02,other,Addr_0150_BacNinh,BacNinh,Operations,Lead,2022-08-13,920611110.00,part-time,on-leave,Manager_0030,demo_data
EMP0151,First0151,Last0151,emp0151@example.com,0800000151,1984-10-22,male,Addr_0151_HaNoi,HaNoi,Finance,Manager,2025-02-15,300865074.00,contract,resigned,Manager_0031,demo_data
EMP0152,First0152,Last0152,emp0152@example.com,0800000152,1988-06-21,female,Addr_0152_HoChiMinh,HoChiMinh,IT,Analyst,2018-11-02,247723703.00,intern,terminated,Manager_0032,demo_data
EMP0153,First0153,Last0153,emp0153@example.com,0800000153,1980-04-03,other,Addr_0153_DaNang,DaNang,HR,Engineer,2020-06-30,2008170436.00,full-time,active,Manager_0033,demo_data
EMP0154,First0154,Last0154,emp0154@example.com,0800000154,1991-01-09,male,Addr_0154_HaiPhong,HaiPhong,Support,Specialist,2019-09-28,1609480003.00,part-time,on-leave,Manager_0034,demo_data
EMP0155,First0155,Last0155,emp0155@example.com,0800000155,2000-09-07,female,Addr_0155_CanTho,CanTho,Sales,Staff,2017-01-30,119968552.00,contract,resigned,Manager_0035,demo_data
EMP0156,First0156,Last0156,emp0156@example.com,0800000156,1997-03-14,other,Addr_0156_Hue,Hue,Marketing,Senior,2017-09-15,671069169.00,intern,terminated,Manager_0036,demo_data
EMP0157,First0157,Last0157,emp0157@example.com,0800000157,1997-08-18,male,Addr_0157_NhaTrang,NhaTrang,Operations,Lead,2018-03-12,1841158903.00,full-time,active,Manager_0037,demo_data
EMP0158,First0158,Last0158,emp0158@example.com,0800000158,2003-01-27,female,Addr_0158_VungTau,VungTau,Finance,Manager,2015-09-11,463816649.00,part-time,on-leave,Manager_0038,demo_data
EMP0159,First0159,Last0159,emp0159@example.com,0800000159,2005-12-31,other,Addr_0159_BinhDuong,BinhDuong,IT,Analyst,2017-09-08,471241604.00,contract,resigned,Manager_0039,demo_data
EMP0160,First0160,Last0160,emp0160@example.com,0800000160,1981-06-14,male,Addr_0160_BacNinh,BacNinh,HR,Engineer,2016-08-06,457585081.00,intern,terminated,Manager_0040,demo_data
EMP0161,First0161,Last0161,emp0161@example.com,0800000161,1990-09-21,female,Addr_0161_HaNoi,HaNoi,Support,Specialist,2020-01-04,623090068.00,full-time,active,Manager_0001,demo_data
EMP0162,First0162,Last0162,emp0162@example.com,0800000162,2002-04-15,other,Addr_0162_HoChiMinh,HoChiMinh,Sales,Staff,2019-03-15,241685147.00,part-time,on-leave,Manager_0002,demo_data
EMP0163,First0163,Last0163,emp0163@example.com,0800000163,1997-04-12,male,Addr_0163_DaNang,DaNang,Marketing,Senior,2015-10-07,733095848.00,contract,resigned,Manager_0003,demo_data
EMP0164,First0164,Last0164,emp0164@example.com,0800000164,2000-09-30,female,Addr_0164_HaiPhong,HaiPhong,Operations,Lead,2016-02-07,2083405261.00,intern,terminated,Manager_0004,demo_data
EMP0165,First0165,Last0165,emp0165@example.com,0800000165,1981-02-10,other,Addr_0165_CanTho,CanTho,Finance,Manager,2024-01-23,102847553.00,full-time,active,Manager_0005,demo_data
EMP0166,First0166,Last0166,emp0166@example.com,0800000166,2005-09-19,male,Addr_0166_Hue,Hue,IT,Analyst,2016-03-07,179246860.00,part-time,on-leave,Manager_0006,demo_data
EMP0167,First0167,Last0167,emp0167@example.com,0800000167,1997-07-29,female,Addr_0167_NhaTrang,NhaTrang,HR,Engineer,2020-03-04,885529984.00,contract,resigned,Manager_0007,demo_data
EMP0168,First0168,Last0168,emp0168@example.com,0800000168,2001-10-16,other,Addr_0168_VungTau,VungTau,Support,Specialist,2025-12-24,71027082.00,intern,terminated,Manager_0008,demo_data
EMP0169,First0169,Last0169,emp0169@example.com,0800000169,1999-10-26,male,Addr_0169_BinhDuong,BinhDuong,Sales,Staff,2019-08-19,1813032283.00,full-time,active,Manager_0009,demo_data
EMP0170,First0170,Last0170,emp0170@example.com,0800000170,1994-10-27,female,Addr_0170_BacNinh,BacNinh,Marketing,Senior,2020-10-07,767071621.00,part-time,on-leave,Manager_0010,demo_data
EMP0171,First0171,Last0171,emp0171@example.com,0800000171,1987-04-17,other,Addr_0171_HaNoi,HaNoi,Operations,Lead,2025-06-24,88650366.00,contract,resigned,Manager_0011,demo_data
EMP0172,First0172,Last0172,emp0172@example.com,0800000172,1998-01-15,male,Addr_0172_HoChiMinh,HoChiMinh,Finance,Manager,2020-11-06,800766426.00,intern,terminated,Manager_0012,demo_data
EMP0173,First0173,Last0173,emp0173@example.com,0800000173,1992-01-13,female,Addr_0173_DaNang,DaNang,IT,Analyst,2019-08-20,301903618.00,full-time,active,Manager_0013,demo_data
EMP0174,First0174,Last0174,emp0174@example.com,0800000174,2003-01-03,other,Addr_0174_HaiPhong,HaiPhong,HR,Engineer,2025-03-26,1900381372.00,part-time,on-leave,Manager_0014,demo_data
EMP0175,First0175,Last0175,emp0175@example.com,0800000175,1982-08-11,male,Addr_0175_CanTho,CanTho,Support,Specialist,2016-07-27,631054261.00,contract,resigned,Manager_0015,demo_data
EMP0176,First0176,Last0176,emp0176@example.com,0800000176,1992-02-15,female,Addr_0176_Hue,Hue,Sales,Staff,2024-06-01,1606913472.00,intern,terminated,Manager_0016,demo_data
EMP0177,First0177,Last0177,emp0177@example.com,0800000177,1994-09-11,other,Addr_0177_NhaTrang,NhaTrang,Marketing,Senior,2020-01-05,1611622071.00,full-time,active,Manager_0017,demo_data
EMP0178,First0178,Last0178,emp0178@example.com,0800000178,1991-06-21,male,Addr_0178_VungTau,VungTau,Operations,Lead,2024-08-11,2060457268.00,part-time,on-leave,Manager_0018,demo_data
EMP0179,First0179,Last0179,emp0179@example.com,0800000179,2005-12-09,female,Addr_0179_BinhDuong,BinhDuong,Finance,Manager,2020-04-09,1971242333.00,contract,resigned,Manager_0019,demo_data
EMP0180,First0180,Last0180,emp0180@example.com,0800000180,1992-03-25,other,Addr_0180_BacNinh,BacNinh,IT,Analyst,2016-11-26,899308466.00,intern,terminated,Manager_0020,demo_data
EMP0181,First0181,Last0181,emp0181@example.com,0800000181,2001-08-24,male,Addr_0181_HaNoi,HaNoi,HR,Engineer,2024-12-30,1590121493.00,full-time,active,Manager_0021,demo_data
EMP0182,First0182,Last0182,emp0182@example.com,0800000182,2003-03-01,female,Addr_0182_HoChiMinh,HoChiMinh,Support,Specialist,2025-08-13,257209335.00,part-time,on-leave,Manager_0022,demo_data
EMP0183,First0183,Last0183,emp0183@example.com,0800000183,1989-09-18,other,Addr_0183_DaNang,DaNang,Sales,Staff,2017-07-14,933799706.00,contract,resigned,Manager_0023,demo_data
EMP0184,First0184,Last0184,emp0184@example.com,0800000184,2000-05-11,male,Addr_0184_HaiPhong,HaiPhong,Marketing,Senior,2019-06-10,1489776730.00,intern,terminated,Manager_0024,demo_data
EMP0185,First0185,Last0185,emp0185@example.com,0800000185,1997-12-14,female,Addr_0185_CanTho,CanTho,Operations,Lead,2021-08-17,598442060.00,full-time,active,Manager_0025,demo_data
EMP0186,First0186,Last0186,emp0186@example.com,0800000186,2001-11-21,other,Addr_0186_Hue,Hue,Finance,Manager,2021-03-12,136445975.00,part-time,on-leave,Manager_0026,demo_data
EMP0187,First0187,Last0187,emp0187@example.com,0800000187,2005-11-07,male,Addr_0187_NhaTrang,NhaTrang,IT,Analyst,2025-12-13,635394928.00,contract,resigned,Manager_0027,demo_data
EMP0188,First0188,Last0188,emp0188@example.com,0800000188,1981-08-08,female,Addr_0188_VungTau,VungTau,HR,Engineer,2016-01-12,1702859488.00,intern,terminated,Manager_0028,demo_data
EMP0189,First0189,Last0189,emp0189@example.com,0800000189,2003-08-13,other,Addr_0189_BinhDuong,BinhDuong,Support,Specialist,2019-11-09,117517074.00,full-time,active,Manager_0029,demo_data
EMP0190,First0190,Last0190,emp0190@example.com,0800000190,1994-05-30,male,Addr_0190_BacNinh,BacNinh,Sales,Staff,2020-08-14,741659827.00,part-time,on-leave,Manager_0030,demo_data
EMP0191,First0191,Last0191,emp0191@example.com,0800000191,2001-09-05,female,Addr_0191_HaNoi,HaNoi,Marketing,Senior,2024-10-12,1953849416.00,contract,resigned,Manager_0031,demo_data
EMP0192,First0192,Last0192,emp0192@example.com,0800000192,1997-02-09,other,Addr_0192_HoChiMinh,HoChiMinh,Operations,Lead,2022-04-23,692826684.00,intern,terminated,Manager_0032,demo_data
EMP0193,First0193,Last0193,emp0193@example.com,0800000193,1985-04-02,male,Addr_0193_DaNang,DaNang,Finance,Manager,2018-05-02,2062694971.00,full-time,active,Manager_0033,demo_data
EMP0194,First0194,Last0194,emp0194@example.com,0800000194,2004-02-14,female,Addr_0194_HaiPhong,HaiPhong,IT,Analyst,2016-04-02,559704638.00,part-time,on-leave,Manager_0034,demo_data
EMP0195,First0195,Last0195,emp0195@example.com,0800000195,2003-12-11,other,Addr_0195_CanTho,CanTho,HR,Engineer,2024-06-28,112174540.00,contract,resigned,Manager_0035,demo_data
EMP0196,First0196,Last0196,emp0196@example.com,0800000196,1998-03-02,male,Addr_0196_Hue,Hue,Support,Specialist,2017-04-25,851285454.00,intern,terminated,Manager_0036,demo_data
EMP0197,First0197,Last0197,emp0197@example.com,0800000197,1990-06-05,female,Addr_0197_NhaTrang,NhaTrang,Sales,Staff,2020-08-09,1394688096.00,full-time,active,Manager_0037,demo_data
EMP0198,First0198,Last0198,emp0198@example.com,0800000198,2000-01-06,other,Addr_0198_VungTau,VungTau,Marketing,Senior,2023-09-13,199756019.00,part-time,on-leave,Manager_0038,demo_data
EMP0199,First0199,Last0199,emp0199@example.com,0800000199,2003-04-26,male,Addr_0199_BinhDuong,BinhDuong,Operations,Lead,2025-08-17,223987818.00,contract,resigned,Manager_0039,demo_data
EMP0200,First0200,Last0200,emp0200@example.com,0800000200,1996-07-25,female,Addr_0200_BacNinh,BacNinh,Finance,Manager,2018-01-26,158622989.00,intern,terminated,Manager_0040,demo_data
EMP0201,First0201,Last0201,emp0201@example.com,0800000201,1980-03-08,other,Addr_0201_HaNoi,HaNoi,IT,Analyst,2024-08-17,165690346.00,full-time,active,Manager_0001,demo_data
EMP0202,First0202,Last0202,emp0202@example.com,0800000202,1989-08-08,male,Addr_0202_HoChiMinh,HoChiMinh,HR,Engineer,2021-05-25,1514365659.00,part-time,on-leave,Manager_0002,demo_data
EMP0203,First0203,Last0203,emp0203@example.com,0800000203,1989-03-03,female,Addr_0203_DaNang,DaNang,Support,Specialist,2025-06-18,1985664579.00,contract,resigned,Manager_0003,demo_data
EMP0204,First0204,Last0204,emp0204@example.com,0800000204,2000-05-21,other,Addr_0204_HaiPhong,HaiPhong,Sales,Staff,2023-09-23,1465016423.00,intern,terminated,Manager_0004,demo_data
EMP0205,First0205,Last0205,emp0205@example.com,0800000205,1981-11-17,male,Addr_0205_CanTho,CanTho,Marketing,Senior,2020-01-13,1544146910.00,full-time,active,Manager_0005,demo_data
EMP0206,First0206,Last0206,emp0206@example.com,0800000206,2002-11-28,female,Addr_0206_Hue,Hue,Operations,Lead,2017-04-03,53166453.00,part-time,on-leave,Manager_0006,demo_data
EMP0207,First0207,Last0207,emp0207@example.com,0800000207,1999-09-30,other,Addr_0207_NhaTrang,NhaTrang,Finance,Manager,2022-10-05,1709022468.00,contract,resigned,Manager_0007,demo_data
EMP0208,First0208,Last0208,emp0208@example.com,0800000208,1987-03-01,male,Addr_0208_VungTau,VungTau,IT,Analyst,2016-02-27,1386014573.00,intern,terminated,Manager_0008,demo_data
EMP0209,First0209,Last0209,emp0209@example.com,0800000209,1993-11-27,female,Addr_0209_BinhDuong,BinhDuong,HR,Engineer,2017-05-15,2027171745.00,full-time,active,Manager_0009,demo_data
EMP0210,First0210,Last0210,emp0210@example.com,0800000210,1980-11-09,other,Addr_0210_BacNinh,BacNinh,Support,Specialist,2018-09-08,1680087949.00,part-time,on-leave,Manager_0010,demo_data
EMP0211,First0211,Last0211,emp0211@example.com,0800000211,1991-09-12,male,Addr_0211_HaNoi,HaNoi,Sales,Staff,2023-08-22,695996677.00,contract,resigned,Manager_0011,demo_data
EMP0212,First0212,Last0212,emp0212@example.com,0800000212,2002-08-13,female,Addr_0212_HoChiMinh,HoChiMinh,Marketing,Senior,2022-05-31,1984144168.00,intern,terminated,Manager_0012,demo_data
EMP0213,First0213,Last0213,emp0213@example.com,0800000213,2002-06-18,other,Addr_0213_DaNang,DaNang,Operations,Lead,2018-09-14,1118307120.00,full-time,active,Manager_0013,demo_data
EMP0214,First0214,Last0214,emp0214@example.com,0800000214,1984-02-29,male,Addr_0214_HaiPhong,HaiPhong,Finance,Manager,2021-12-24,870584002.00,part-time,on-leave,Manager_0014,demo_data
EMP0215,First0215,Last0215,emp0215@example.com,0800000215,1988-01-31,female,Addr_0215_CanTho,CanTho,IT,Analyst,2021-11-07,997671517.00,contract,resigned,Manager_0015,demo_data
EMP0216,First0216,Last0216,emp0216@example.com,0800000216,1994-04-01,other,Addr_0216_Hue,Hue,HR,Engineer,2022-12-20,1647458757.00,intern,terminated,Manager_0016,demo_data
EMP0217,First0217,Last0217,emp0217@example.com,0800000217,2003-09-30,male,Addr_0217_NhaTrang,NhaTrang,Support,Specialist,2023-02-14,1014475585.00,full-time,active,Manager_0017,demo_data
EMP0218,First0218,Last0218,emp0218@example.com,0800000218,1983-08-26,female,Addr_0218_VungTau,VungTau,Sales,Staff,2023-02-17,732011692.00,part-time,on-leave,Manager_0018,demo_data
EMP0219,First0219,Last0219,emp0219@example.com,0800000219,2003-08-28,other,Addr_0219_BinhDuong,BinhDuong,Marketing,Senior,2017-03-04,142171929.00,contract,resigned,Manager_0019,demo_data
EMP0220,First0220,Last0220,emp0220@example.com,0800000220,2003-10-16,male,Addr_0220_BacNinh,BacNinh,Operations,Lead,2017-10-18,1096831039.00,intern,terminated,Manager_0020,demo_data
EMP0221,First0221,Last0221,emp0221@example.com,0800000221,1990-11-11,female,Addr_0221_HaNoi,HaNoi,Finance,Manager,2023-11-25,1025918836.00,full-time,active,Manager_0021,demo_data
EMP0222,First0222,Last0222,emp0222@example.com,0800000222,2003-05-13,other,Addr_0222_HoChiMinh,HoChiMinh,IT,Analyst,2016-12-24,1625257705.00,part-time,on-leave,Manager_0022,demo_data
EMP0223,First0223,Last0223,emp0223@example.com,0800000223,1981-10-27,male,Addr_0223_DaNang,DaNang,HR,Engineer,2019-03-14,562745344.00,contract,resigned,Manager_0023,demo_data
EMP0224,First0224,Last0224,emp0224@example.com,0800000224,1996-12-19,female,Addr_0224_HaiPhong,HaiPhong,Support,Specialist,2015-11-17,2083039204.00,intern,terminated,Manager_0024,demo_data
EMP0225,First0225,Last0225,emp0225@example.com,0800000225,1986-10-04,other,Addr_0225_CanTho,CanTho,Sales,Staff,2021-06-24,968927979.00,full-time,active,Manager_0025,demo_data
EMP0226,First0226,Last0226,emp0226@example.com,0800000226,2003-04-25,male,Addr_0226_Hue,Hue,Marketing,Senior,2022-05-13,1515961325.00,part-time,on-leave,Manager_0026,demo_data
EMP0227,First0227,Last0227,emp0227@example.com,0800000227,1989-02-26,female,Addr_0227_NhaTrang,NhaTrang,Operations,Lead,2021-01-13,1533177589.00,contract,resigned,Manager_0027,demo_data
EMP0228,First0228,Last0228,emp0228@example.com,0800000228,2000-03-12,other,Addr_0228_VungTau,VungTau,Finance,Manager,2021-09-02,573481458.00,intern,terminated,Manager_0028,demo_data
EMP0229,First0229,Last0229,emp0229@example.com,0800000229,2002-07-13,male,Addr_0229_BinhDuong,BinhDuong,IT,Analyst,2020-09-17,336356106.00,full-time,active,Manager_0029,demo_data
EMP0230,First0230,Last0230,emp0230@example.com,0800000230,1999-06-14,female,Addr_0230_BacNinh,BacNinh,HR,Engineer,2019-10-09,1033513288.00,part-time,on-leave,Manager_0030,demo_data
EMP0231,First0231,Last0231,emp0231@example.com,0800000231,1988-01-07,other,Addr_0231_HaNoi,HaNoi,Support,Specialist,2018-07-28,378524688.00,contract,resigned,Manager_0031,demo_data
EMP0232,First0232,Last0232,emp0232@example.com,0800000232,1990-01-13,male,Addr_0232_HoChiMinh,HoChiMinh,Sales,Staff,2022-11-08,1179452124.00,intern,terminated,Manager_0032,demo_data
EMP0233,First0233,Last0233,emp0233@example.com,0800000233,1990-02-27,female,Addr_0233_DaNang,DaNang,Marketing,Senior,2016-06-04,1929030086.00,full-time,active,Manager_0033,demo_data
EMP0234,First0234,Last0234,emp0234@example.com,0800000234,2000-05-18,other,Addr_0234_HaiPhong,HaiPhong,Operations,Lead,2022-12-24,388750019.00,part-time,on-leave,Manager_0034,demo_data
EMP0235,First0235,Last0235,emp0235@example.com,0800000235,1988-10-29,male,Addr_0235_CanTho,CanTho,Finance,Manager,2019-08-10,84677778.00,contract,resigned,Manager_0035,demo_data
EMP0236,First0236,Last0236,emp0236@example.com,0800000236,1989-10-24,female,Addr_0236_Hue,Hue,IT,Analyst,2015-10-19,1399586253.00,intern,terminated,Manager_0036,demo_data
EMP0237,First0237,Last0237,emp0237@example.com,0800000237,1992-01-10,other,Addr_0237_NhaTrang,NhaTrang,HR,Engineer,2021-06-06,926960207.00,full-time,active,Manager_0037,demo_data
EMP0238,First0238,Last0238,emp0238@example.com,0800000238,1986-05-10,male,Addr_0238_VungTau,VungTau,Support,Specialist,2015-06-11,1236674364.00,part-time,on-leave,Manager_0038,demo_data
EMP0239,First0239,Last0239,emp0239@example.com,0800000239,1989-06-17,female,Addr_0239_BinhDuong,BinhDuong,Sales,Staff,2017-03-18,1719477300.00,contract,resigned,Manager_0039,demo_data
EMP0240,First0240,Last0240,emp0240@example.com,0800000240,2000-09-10,other,Addr_0240_BacNinh,BacNinh,Marketing,Senior,2016-03-15,813839165.00,intern,terminated,Manager_0040,demo_data
EMP0241,First0241,Last0241,emp0241@example.com,0800000241,1987-11-21,male,Addr_0241_HaNoi,HaNoi,Operations,Lead,2017-05-28,390164031.00,full-time,active,Manager_0001,demo_data
EMP0242,First0242,Last0242,emp0242@example.com,0800000242,1999-12-01,female,Addr_0242_HoChiMinh,HoChiMinh,Finance,Manager,2025-01-11,812637188.00,part-time,on-leave,Manager_0002,demo_data
EMP0243,First0243,Last0243,emp0243@example.com,0800000243,2000-10-02,other,Addr_0243_DaNang,DaNang,IT,Analyst,2024-06-06,200011433.00,contract,resigned,Manager_0003,demo_data
EMP0244,First0244,Last0244,emp0244@example.com,0800000244,1982-01-03,male,Addr_0244_HaiPhong,HaiPhong,HR,Engineer,2020-03-03,1220920488.00,intern,terminated,Manager_0004,demo_data
EMP0245,First0245,Last0245,emp0245@example.com,0800000245,2002-07-08,female,Addr_0245_CanTho,CanTho,Support,Specialist,2018-12-21,1137470556.00,full-time,active,Manager_0005,demo_data
EMP0246,First0246,Last0246,emp0246@example.com,0800000246,2002-09-26,other,Addr_0246_Hue,Hue,Sales,Staff,2023-02-21,1737318004.00,part-time,on-leave,Manager_0006,demo_data
EMP0247,First0247,Last0247,emp0247@example.com,0800000247,2005-04-16,male,Addr_0247_NhaTrang,NhaTrang,Marketing,Senior,2025-12-25,1580332352.00,contract,resigned,Manager_0007,demo_data
EMP0248,First0248,Last0248,emp0248@example.com,0800000248,1998-12-07,female,Addr_0248_VungTau,VungTau,Operations,Lead,2017-04-03,1014313789.00,intern,terminated,Manager_0008,demo_data
EMP0249,First0249,Last0249,emp0249@example.com,0800000249,1997-03-22,other,Addr_0249_BinhDuong,BinhDuong,Finance,Manager,2020-06-26,1495573407.00,full-time,active,Manager_0009,demo_data
