name,email,phone,location,total_spent,order_count,level,created_at,last_purchase_at
Customer_0905,customer0905@example.com,0900000905,CanTho,18332037,223,new,2023-12-14T00:00:00,2025-04-30T10:00:00
Customer_0906,customer0906@example.com,0900000906,Hue,9142537,2,new,2024-12-02T00:00:00,2025-07-20T10:00:00
Customer_0907,customer0907@example.com,0900000907,NhaTrang,19779255,63,new,2024-02-16T00:00:00,2025-04-16T10:00:00
Customer_0908,customer0908@example.com,0900000908,VungTau,17385566,91,new,2023-07-19T00:00:00,2025-04-10T10:00:00
Customer_0909,customer0909@example.com,0900000909,BinhDuong,5025193,81,new,2023-12-08T00:00:00,2024-03-05T10:00:00
Customer_0910,customer0910@example.com,0900000910,BacNinh,13602613,173,new,2024-10-21T00:00:00,2025-10-01T10:00:00
Customer_0911,customer0911@example.com,0900000911,HaNoi,10273253,230,new,2023-04-26T00:00:00,2025-02-07T10:00:00
Customer_0912,customer0912@example.com,0900000912,HoChiMinh,10779663,179,new,2025-12-12T00:00:00,2025-06-08T10:00:00
Customer_0913,customer0913@example.com,0900000913,DaNang,13912791,129,new,2025-08-10T00:00:00,2024-03-24T10:00:00
Customer_0914,customer0914@example.com,0900000914,HaiPhong,7950652,219,new,2025-02-01T00:00:00,2025-05-17T10:00:00
Customer_0915,customer0915@example.com,0900000915,CanTho,1939229,217,new,2025-08-18T00:00:00,2024-07-22T10:00:00
Customer_0916,customer0916@example.com,0900000916,Hue,5016144,236,new,2023-11-29T00:00:00,2025-06-06T10:00:00
Customer_0917,customer0917@example.com,0900000917,NhaTrang,3431077,187,new,2024-10-30T00:00:00,2024-08-22T10:00:00
Customer_0918,customer0918@example.com,0900000918,VungTau,11404390,37,new,2024-11-06T00:00:00,2024-01-13T10:00:00
Customer_0919,customer0919@example.com,0900000919,BinhDuong,6348738,135,new,2023-07-18T00:00:00,2024-07-05T10:00:00
Customer_0920,customer0920@example.com,0900000920,BacNinh,8347405,238,new,2023-08-15T00:00:00,2025-10-23T10:00:00
Customer_0921,customer0921@example.com,0900000921,HaNoi,16257580,128,new,2023-10-05T00:00:00,2025-02-14T10:00:00
Customer_0922,customer0922@example.com,0900000922,HoChiMinh,4167653,89,new,2025-06-05T00:00:00,2025-12-16T10:00:00
Customer_0923,customer0923@example.com,0900000923,DaNang,4147747,11,new,2023-06-11T00:00:00,2024-03-22T10:00:00
Customer_0924,customer0924@example.com,0900000924,HaiPhong,2814720,41,new,2023-12-06T00:00:00,2025-11-26T10:00:00
Customer_0925,customer0925@example.com,0900000925,CanTho,18837710,153,new,2023-05-31T00:00:00,2025-10-05T10:00:00
Customer_0926,customer0926@example.com,0900000926,Hue,9666583,156,new,2023-01-13T00:00:00,2025-03-03T10:00:00
Customer_0927,customer0927@example.com,0900000927,NhaTrang,15092189,158,new,2023-09-16T00:00:00,2025-09-16T10:00:00
Customer_0928,customer0928@example.com,0900000928,VungTau,7591013,248,new,2024-07-10T00:00:00,2024-07-11T10:00:00
Customer_0929,customer0929@example.com,0900000929,BinhDuong,5249277,209,new,2023-12-27T00:00:00,2024-10-19T10:00:00
Customer_0930,customer0930@example.com,0900000930,BacNinh,15135427,183,new,2024-02-02T00:00:00,2025-11-24T10:00:00
Customer_0931,customer0931@example.com,0900000931,HaNoi,3001764,162,new,2024-08-18T00:00:00,2024-03-13T10:00:00
Customer_0932,customer0932@example.com,0900000932,HoChiMinh,13061823,59,new,2023-12-02T00:00:00,2024-10-29T10:00:00
Customer_0933,customer0933@example.com,0900000933,DaNang,6954072,234,new,2023-09-21T00:00:00,2025-07-20T10:00:00
Customer_0934,customer0934@example.com,0900000934,HaiPhong,5994987,32,new,2024-09-16T00:00:00,2025-03-08T10:00:00
Customer_0935,customer0935@example.com,0900000935,CanTho,15665322,131,new,2025-10-09T00:00:00,2024-02-12T10:00:00
Customer_0936,customer0936@example.com,0900000936,Hue,19368916,96,new,2023-08-03T00:00:00,2025-08-01T10:00:00
Customer_0937,customer0937@example.com,0900000937,NhaTrang,7193568,18,new,2024-07-15T00:00:00,2024-06-07T10:00:00
Customer_0938,customer0938@example.com,0900000938,VungTau,8261556,216,new,2023-10-01T00:00:00,2024-02-16T10:00:00
Customer_0939,customer0939@example.com,0900000939,BinhDuong,2616455,172,new,2024-10-28T00:00:00,2025-01-19T10:00:00
Customer_0940,customer0940@example.com,0900000940,BacNinh,11822734,114,new,2024-02-25T00:00:00,2025-05-30T10:00:00
Customer_0941,customer0941@example.com,0900000941,HaNoi,4582342,85,new,2025-02-13T00:00:00,2025-11-09T10:00:00
Customer_0942,customer0942@example.com,0900000942,HoChiMinh,2035134,70,new,2023-10-13T00:00:00,2024-08-01T10:00:00
Customer_0943,customer0943@example.com,0900000943,DaNang,2837962,144,new,2025-11-22T00:00:00,2024-05-13T10:00:00
Customer_0944,customer0944@example.com,0900000944,HaiPhong,13601587,119,new,2023-11-07T00:00:00,2024-08-06T10:00:00
Customer_0945,customer0945@example.com,0900000945,CanTho,4327186,40,new,2024-05-22T00:00:00,2025-08-30T10:00:00
Customer_0946,customer0946@example.com,0900000946,Hue,11985546,94,new,2025-02-28T00:00:00,2024-04-28T10:00:00
Customer_0947,customer0947@example.com,0900000947,NhaTrang,11865855,2,new,2023-11-30T00:00:00,2024-06-23T10:00:00
Customer_0948,customer0948@example.com,0900000948,VungTau,16484613,159,new,2024-01-29T00:00:00,2024-01-03T10:00:00
Customer_0949,customer0949@example.com,0900000949,BinhDuong,6458761,38,new,2024-08-16T00:00:00,2025-03-23T10:00:00
Customer_0950,customer0950@example.com,0900000950,BacNinh,5831674,230,new,2023-03-15T00:00:00,2025-08-07T10:00:00
Customer_0951,customer0951@example.com,0900000951,HaNoi,5798152,210,new,2024-11-27T00:00:00,2024-10-13T10:00:00
Customer_0952,customer0952@example.com,0900000952,HoChiMinh,1746107,189,new,2025-01-21T00:00:00,2025-11-06T10:00:00
Customer_0953,customer0953@example.com,0900000953,DaNang,15199131,148,new,2024-05-25T00:00:00,2024-08-26T10:00:00
Customer_0954,customer0954@example.com,0900000954,HaiPhong,2189719,20,new,2025-02-24T00:00:00,2025-06-17T10:00:00
Customer_0955,customer0955@example.com,0900000955,CanTho,14127402,220,new,2023-10-21T00:00:00,2024-01-19T10:00:00
Customer_0956,customer0956@example.com,0900000956,Hue,17751677,142,new,2023-06-24T00:00:00,2024-06-05T10:00:00
Customer_0957,customer0957@example.com,0900000957,NhaTrang,2822166,230,new,2023-11-16T00:00:00,2025-01-28T10:00:00
Customer_0958,customer0958@example.com,0900000958,VungTau,3656150,100,new,2024-04-10T00:00:00,2025-09-24T10:00:00
Customer_0959,customer0959@example.com,0900000959,BinhDuong,12823931,230,new,2024-03-15T00:00:00,2025-01-15T10:00:00
Customer_0960,customer0960@example.com,0900000960,BacNinh,13621896,134,new,2024-02-22T00:00:00,2024-07-29T10:00:00
Customer_0961,customer0961@example.com,0900000961,HaNoi,14534325,99,new,2023-05-31T00:00:00,2024-12-22T10:00:00
Customer_0962,customer0962@example.com,0900000962,HoChiMinh,3116490,139,new,2025-08-29T00:00:00,2025-04-17T10:00:00
Customer_0963,customer0963@example.com,0900000963,DaNang,9883944,52,new,2025-01-15T00:00:00,2025-10-07T10:00:00
Customer_0964,customer0964@example.com,0900000964,HaiPhong,17184918,231,new,2023-12-03T00:00:00,2024-11-29T10:00:00
Customer_0965,customer0965@example.com,0900000965,CanTho,12054492,7,new,2024-12-08T00:00:00,2025-07-07T10:00:00
Customer_0966,customer0966@example.com,0900000966,Hue,2946527,180,new,2025-08-18T00:00:00,2025-06-27T10:00:00
Customer_0967,customer0967@example.com,0900000967,NhaTrang,7201806,158,new,2025-04-05T00:00:00,2024-02-04T10:00:00
Customer_0968,customer0968@example.com,0900000968,VungTau,9269446,64,new,2025-06-21T00:00:00,2024-04-09T10:00:00
Customer_0969,customer0969@example.com,0900000969,BinhDuong,18531006,145,new,2025-05-17T00:00:00,2024-03-08T10:00:00
Customer_0970,customer0970@example.com,0900000970,BacNinh,1851380,74,new,2024-09-19T00:00:00,2025-07-04T10:00:00
Customer_0971,customer0971@example.com,0900000971,HaNoi,3087418,85,new,2025-03-01T00:00:00,2025-12-11T10:00:00
Customer_0972,customer0972@example.com,0900000972,HoChiMinh,15872450,92,new,2023-02-08T00:00:00,2024-04-01T10:00:00
Customer_0973,customer0973@example.com,0900000973,DaNang,18087606,5,new,2025-06-17T00:00:00,2025-11-27T10:00:00
Customer_0974,customer0974@example.com,0900000974,HaiPhong,8638074,30,new,2024-11-28T00:00:00,2025-09-03T10:00:00
Customer_0975,customer0975@example.com,0900000975,CanTho,12008434,56,new,2024-02-01T00:00:00,2024-02-28T10:00:00
Customer_0976,customer0976@example.com,0900000976,Hue,11837651,245,new,2024-12-02T00:00:00,2025-02-08T10:00:00
Customer_0977,customer0977@example.com,0900000977,NhaTrang,8507640,156,new,2025-10-01T00:00:00,2025-01-19T10:00:00
Customer_0978,customer0978@example.com,0900000978,VungTau,11373541,221,new,2024-09-15T00:00:00,2024-03-13T10:00:00
Customer_0979,customer0979@example.com,0900000979,BinhDuong,12598508,99,new,2023-11-06T00:00:00,2024-12-19T10:00:00
Customer_0980,customer0980@example.com,0900000980,BacNinh,8189527,157,new,2024-08-08T00:00:00,2025-09-19T10:00:00
Customer_0981,customer0981@example.com,0900000981,HaNoi,7539618,45,new,2023-06-25T00:00:00,2024-07-02T10:00:00
Customer_0982,customer0982@example.com,0900000982,HoChiMinh,15409212,198,new,2025-11-13T00:00:00,2024-07-23T10:00:00
Customer_0983,customer0983@example.com,0900000983,DaNang,3921874,88,new,2024-09-26T00:00:00,2024-07-26T10:00:00
Customer_0984,customer0984@example.com,0900000984,HaiPhong,12764323,129,new,2024-05-28T00:00:00,2024-12-07T10:00:00
Customer_0985,customer0985@example.com,0900000985,CanTho,13993292,12,new,2024-03-22T00:00:00,2024-08-23T10:00:00
Customer_0986,customer0986@example.com,0900000986,Hue,7720354,139,new,2023-09-11T00:00:00,2025-12-11T10:00:00
Customer_0987,customer0987@example.com,0900000987,NhaTrang,14865222,173,new,2025-09-01T00:00:00,2024-11-23T10:00:00
Customer_0988,customer0988@example.com,0900000988,VungTau,16322191,193,new,2025-01-20T00:00:00,2024-05-12T10:00:00
Customer_0989,customer0989@example.com,0900000989,BinhDuong,5846951,19,new,2024-07-28T00:00:00,2024-09-16T10:00:00
Customer_0990,customer0990@example.com,0900000990,BacNinh,15523299,217,new,2023-06-14T00:00:00,2025-10-21T10:00:00
Customer_0991,customer0991@example.com,0900000991,HaNoi,14016121,125,new,2025-08-27T00:00:00,2025-11-14T10:00:00
Customer_0992,customer0992@example.com,0900000992,HoChiMinh,16088083,12,new,2024-07-01T00:00:00,2024-10-05T10:00:00
Customer_0993,customer0993@example.com,0900000993,DaNang,3010051,49,new,2023-05-07T00:00:00,2025-07-11T10:00:00
Customer_0994,customer0994@example.com,0900000994,HaiPhong,15628757,49,new,2025-08-18T00:00:00,2025-02-27T10:00:00
Customer_0995,customer0995@example.com,0900000995,CanTho,14896614,69,new,2023-04-05T00:00:00,2024-07-10T10:00:00
Customer_0996,customer0996@example.com,0900000996,Hue,2862938,58,new,2024-05-25T00:00:00,2025-08-22T10:00:00
Customer_0997,customer0997@example.com,0900000997,NhaTrang,13786234,221,new,2023-04-19T00:00:00,2025-01-16T10:00:00
Customer_0998,customer0998@example.com,0900000998,VungTau,9191552,19,new,2023-02-18T00:00:00,2025-12-31T10:00:00
Customer_0999,customer0999@example.com,0900000999,BinhDuong,13682399,75,new,2025-10-01T00:00:00,2024-09-20T10:00:00
Customer_1000,customer1000@example.com,0900001000,BacNinh,8453453,87,new,2023-06-04T00:00:00,2025-04-14T10:00:00
